trueText=s:ON|falseText=s:OFF|range=E:bacnet:BacnetBinaryPv
Rainforest AHUR1_FanSts -   [ ]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
3981, 2025/10/03 06:25:01, 0, 0, 0, { }, {ok}
3982, 2025/10/03 07:00:50, 0, 0, 1, { }, {ok}
3983, 2025/10/03 08:54:37, 0, 0, 0, { }, {ok}
3984, 2025/10/03 08:55:27, 0, 0, 1, { }, {ok}
3985, 2025/10/03 18:00:12, 0, 0, 0, { }, {ok}
4001, 2025/10/04 06:15:04, 0, 0, 1, { }, {ok}
4002, 2025/10/04 18:00:52, 0, 0, 0, { }, {ok}
4003, 2025/10/04 22:19:53, 0, 0, 1, { }, {ok}
4021, 2025/10/05 18:00:40, 0, 0, 0, { }, {ok}
4022, 2025/10/05 19:51:23, 0, 0, 1, { }, {ok}
4041, 2025/10/09 18:00:32, 0, 0, 0, { }, {ok}
4061, 2025/10/10 07:00:33, 0, 0, 1, { }, {ok}
4062, 2025/10/10 18:00:37, 0, 0, 0, { }, {ok}
4081, 2025/10/11 07:00:48, 0, 0, 1, { }, {ok}
4082, 2025/10/11 18:00:17, 0, 0, 0, { }, {ok}
4083, 2025/10/11 21:48:05, 0, 0, 1, { }, {ok}
4084, 2025/10/11 23:46:22, 0, 0, 0, { }, {ok}
4101, 2025/10/12 03:03:02, 0, 0, 1, { }, {ok}
4121, 2025/10/13 02:17:51, 0, 0, 0, { }, {ok}
4122, 2025/10/13 02:18:40, 0, 0, 1, { }, {ok}
4141, 2025/10/15 21:13:04, 0, 2, 1, { }, {fault}
4142, 2025/10/15 21:13:51, 0, 0, 1, { }, {ok}
4161, 2025/10/17 06:27:13, 0, 0, 0, { }, {ok}
4162, 2025/10/17 06:32:46, 0, 0, 1, { }, {ok}
