units=u:parts per million;ppm;;*1.0E-6;
Rainforest MiscRF1_LoLndCO2_1M - CO2 concentration [ppm]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
257389, 2025/09/14 00:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257390, 2025/09/14 00:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257391, 2025/09/14 00:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257392, 2025/09/14 00:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257393, 2025/09/14 01:00:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257394, 2025/09/14 01:15:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257395, 2025/09/14 01:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257396, 2025/09/14 01:45:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257521, 2025/09/14 02:00:00, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257522, 2025/09/14 02:15:02, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257523, 2025/09/14 02:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257524, 2025/09/14 02:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257525, 2025/09/14 03:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257526, 2025/09/14 03:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257527, 2025/09/14 03:30:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257528, 2025/09/14 03:45:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257529, 2025/09/14 04:00:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257530, 2025/09/14 04:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257531, 2025/09/14 04:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257532, 2025/09/14 04:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257533, 2025/09/14 05:00:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257534, 2025/09/14 05:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257535, 2025/09/14 05:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257536, 2025/09/14 05:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257537, 2025/09/14 06:00:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257538, 2025/09/14 06:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257539, 2025/09/14 06:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257540, 2025/09/14 06:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257541, 2025/09/14 07:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257542, 2025/09/14 07:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257543, 2025/09/14 07:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257544, 2025/09/14 07:45:02, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257545, 2025/09/14 08:00:02, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257546, 2025/09/14 08:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257547, 2025/09/14 08:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257548, 2025/09/14 08:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257549, 2025/09/14 09:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257550, 2025/09/14 09:15:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257551, 2025/09/14 09:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257552, 2025/09/14 09:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257553, 2025/09/14 10:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257554, 2025/09/14 10:15:02, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257555, 2025/09/14 10:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257556, 2025/09/14 10:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257557, 2025/09/14 11:00:01, 0, 136, 2010.68798828125, { }, {alarm,unackedAlarm}
257558, 2025/09/14 11:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257559, 2025/09/14 11:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257560, 2025/09/14 11:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257561, 2025/09/14 12:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257562, 2025/09/14 12:15:01, 0, 136, 2010.729736328125, { }, {alarm,unackedAlarm}
257563, 2025/09/14 12:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257564, 2025/09/14 12:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257565, 2025/09/14 13:00:02, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257566, 2025/09/14 13:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257567, 2025/09/14 13:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257568, 2025/09/14 13:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257569, 2025/09/14 14:00:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257570, 2025/09/14 14:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257571, 2025/09/14 14:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257572, 2025/09/14 14:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257573, 2025/09/14 15:00:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257574, 2025/09/14 15:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257575, 2025/09/14 15:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257576, 2025/09/14 15:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257577, 2025/09/14 16:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257578, 2025/09/14 16:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257579, 2025/09/14 16:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257580, 2025/09/14 16:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257581, 2025/09/14 17:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257582, 2025/09/14 17:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257583, 2025/09/14 17:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257584, 2025/09/14 17:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257585, 2025/09/14 18:00:03, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257586, 2025/09/14 18:15:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257587, 2025/09/14 18:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257588, 2025/09/14 18:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257589, 2025/09/14 19:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257590, 2025/09/14 19:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257591, 2025/09/14 19:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257592, 2025/09/14 19:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257593, 2025/09/14 20:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257594, 2025/09/14 20:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257595, 2025/09/14 20:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257596, 2025/09/14 20:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257597, 2025/09/14 21:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257598, 2025/09/14 21:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257599, 2025/09/14 21:30:01, 0, 136, 2010.729736328125, { }, {alarm,unackedAlarm}
257600, 2025/09/14 21:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257601, 2025/09/14 22:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257602, 2025/09/14 22:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257603, 2025/09/14 22:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257604, 2025/09/14 22:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257605, 2025/09/14 23:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257606, 2025/09/14 23:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257607, 2025/09/14 23:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257608, 2025/09/14 23:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257609, 2025/09/15 00:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257610, 2025/09/15 00:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257611, 2025/09/15 00:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257612, 2025/09/15 00:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257613, 2025/09/15 01:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257614, 2025/09/15 01:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257615, 2025/09/15 01:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257616, 2025/09/15 01:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257741, 2025/09/15 02:00:00, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257742, 2025/09/15 02:15:02, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257743, 2025/09/15 02:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257744, 2025/09/15 02:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257745, 2025/09/15 03:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257746, 2025/09/15 03:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257747, 2025/09/15 03:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257748, 2025/09/15 03:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257749, 2025/09/15 04:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257750, 2025/09/15 04:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257751, 2025/09/15 04:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257752, 2025/09/15 04:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257753, 2025/09/15 05:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257754, 2025/09/15 05:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257755, 2025/09/15 05:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257756, 2025/09/15 05:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257757, 2025/09/15 06:00:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257758, 2025/09/15 06:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257759, 2025/09/15 06:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257760, 2025/09/15 06:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257761, 2025/09/15 07:00:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257762, 2025/09/15 07:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257763, 2025/09/15 07:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257764, 2025/09/15 07:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257765, 2025/09/15 08:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257766, 2025/09/15 08:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257767, 2025/09/15 08:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257768, 2025/09/15 08:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257769, 2025/09/15 09:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257770, 2025/09/15 09:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257771, 2025/09/15 09:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257772, 2025/09/15 09:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257773, 2025/09/15 10:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257774, 2025/09/15 10:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257775, 2025/09/15 10:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257776, 2025/09/15 10:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257777, 2025/09/15 11:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257778, 2025/09/15 11:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257779, 2025/09/15 11:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257780, 2025/09/15 11:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257781, 2025/09/15 12:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257782, 2025/09/15 12:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257783, 2025/09/15 12:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257784, 2025/09/15 12:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257785, 2025/09/15 13:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257786, 2025/09/15 13:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257787, 2025/09/15 13:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257788, 2025/09/15 13:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257789, 2025/09/15 14:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257790, 2025/09/15 14:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257791, 2025/09/15 14:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257792, 2025/09/15 14:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257793, 2025/09/15 15:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257794, 2025/09/15 15:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257795, 2025/09/15 15:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257796, 2025/09/15 15:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257797, 2025/09/15 16:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257798, 2025/09/15 16:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257799, 2025/09/15 16:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257800, 2025/09/15 16:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257801, 2025/09/15 17:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257802, 2025/09/15 17:15:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
257803, 2025/09/15 17:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257804, 2025/09/15 17:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257805, 2025/09/15 18:00:01, 0, 136, 2010.729736328125, { }, {alarm,unackedAlarm}
257806, 2025/09/15 18:15:01, 0, 136, 2010.68798828125, { }, {alarm,unackedAlarm}
257807, 2025/09/15 18:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257808, 2025/09/15 18:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257809, 2025/09/15 19:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257810, 2025/09/15 19:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257811, 2025/09/15 19:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257812, 2025/09/15 19:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257813, 2025/09/15 20:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257814, 2025/09/15 20:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257815, 2025/09/15 20:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257816, 2025/09/15 20:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257817, 2025/09/15 21:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
257818, 2025/09/15 21:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257819, 2025/09/15 21:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257820, 2025/09/15 21:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257821, 2025/09/15 22:00:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257822, 2025/09/15 22:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257823, 2025/09/15 22:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257824, 2025/09/15 22:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257825, 2025/09/15 23:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257826, 2025/09/15 23:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257827, 2025/09/15 23:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257828, 2025/09/15 23:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257829, 2025/09/16 00:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257830, 2025/09/16 00:15:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257831, 2025/09/16 00:30:01, 0, 136, 2011.107421875, { }, {alarm,unackedAlarm}
257832, 2025/09/16 00:45:01, 0, 136, 2011.1494140625, { }, {alarm,unackedAlarm}
257833, 2025/09/16 01:00:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257834, 2025/09/16 01:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257835, 2025/09/16 01:30:01, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257836, 2025/09/16 01:45:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257961, 2025/09/16 02:00:00, 0, 136, 2011.065673828125, { }, {alarm,unackedAlarm}
257962, 2025/09/16 02:15:02, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257963, 2025/09/16 02:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257964, 2025/09/16 02:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257965, 2025/09/16 03:00:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257966, 2025/09/16 03:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257967, 2025/09/16 03:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257968, 2025/09/16 03:45:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257969, 2025/09/16 04:00:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257970, 2025/09/16 04:15:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257971, 2025/09/16 04:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257972, 2025/09/16 04:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257973, 2025/09/16 05:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257974, 2025/09/16 05:15:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257975, 2025/09/16 05:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257976, 2025/09/16 05:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257977, 2025/09/16 06:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257978, 2025/09/16 06:15:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257979, 2025/09/16 06:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257980, 2025/09/16 06:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257981, 2025/09/16 07:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257982, 2025/09/16 07:15:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257983, 2025/09/16 07:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257984, 2025/09/16 07:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257985, 2025/09/16 08:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257986, 2025/09/16 08:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257987, 2025/09/16 08:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257988, 2025/09/16 08:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257989, 2025/09/16 09:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257990, 2025/09/16 09:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257991, 2025/09/16 09:30:01, 0, 136, 2011.0234375, { }, {alarm,unackedAlarm}
257992, 2025/09/16 09:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
257993, 2025/09/16 10:00:02, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257994, 2025/09/16 10:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257995, 2025/09/16 10:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257996, 2025/09/16 10:45:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
257997, 2025/09/16 11:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
257998, 2025/09/16 11:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
257999, 2025/09/16 11:30:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
258000, 2025/09/16 11:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258001, 2025/09/16 12:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258002, 2025/09/16 12:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258003, 2025/09/16 12:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258004, 2025/09/16 12:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258005, 2025/09/16 13:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258006, 2025/09/16 13:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258007, 2025/09/16 13:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258008, 2025/09/16 13:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258009, 2025/09/16 14:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258010, 2025/09/16 14:15:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
258011, 2025/09/16 14:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258012, 2025/09/16 14:45:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
258013, 2025/09/16 15:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258014, 2025/09/16 15:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258015, 2025/09/16 15:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258016, 2025/09/16 15:45:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258017, 2025/09/16 16:00:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258018, 2025/09/16 16:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258019, 2025/09/16 16:30:02, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258020, 2025/09/16 16:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258021, 2025/09/16 17:00:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258022, 2025/09/16 17:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258023, 2025/09/16 17:30:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258024, 2025/09/16 17:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258025, 2025/09/16 18:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258026, 2025/09/16 18:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258027, 2025/09/16 18:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258028, 2025/09/16 18:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258029, 2025/09/16 19:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
258030, 2025/09/16 19:15:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258031, 2025/09/16 19:30:01, 0, 136, 2010.813720703125, { }, {alarm,unackedAlarm}
258032, 2025/09/16 19:45:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258033, 2025/09/16 20:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258034, 2025/09/16 20:15:01, 0, 136, 2010.771728515625, { }, {alarm,unackedAlarm}
258035, 2025/09/16 20:30:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
258036, 2025/09/16 20:45:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
258037, 2025/09/16 21:00:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258038, 2025/09/16 21:15:01, 0, 136, 2010.855712890625, { }, {alarm,unackedAlarm}
258039, 2025/09/16 21:30:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258040, 2025/09/16 21:45:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258041, 2025/09/16 22:00:01, 0, 136, 2010.939697265625, { }, {alarm,unackedAlarm}
258042, 2025/09/16 22:15:01, 0, 136, 2010.897705078125, { }, {alarm,unackedAlarm}
258043, 2025/09/16 22:30:01, 0, 136, 2010.981689453125, { }, {alarm,unackedAlarm}
