trueText=s:ON|falseText=s:OFF
Rainforest AHUR6_OccCmd -   [ ]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
7081, 2025/10/03 04:30:23, 0, 32, 1, { }, {overridden}
7082, 2025/10/03 04:30:24, 0, 32, 0, { }, {overridden}
7083, 2025/10/03 06:32:14, 0, 0, 0, { }, {ok}
7084, 2025/10/03 06:32:15, 0, 0, 1, { }, {ok}
7101, 2025/10/04 05:49:32, 0, 32, 1, { }, {overridden}
7102, 2025/10/04 05:49:32, 0, 32, 0, { }, {overridden}
7103, 2025/10/04 07:11:24, 0, 0, 0, { }, {ok}
7104, 2025/10/04 07:11:24, 0, 0, 1, { }, {ok}
7121, 2025/10/11 21:47:54, 0, 32, 1, { }, {overridden}
7122, 2025/10/11 21:47:55, 0, 32, 0, { }, {overridden}
7141, 2025/10/15 06:54:55, 0, 32, 1, { }, {overridden}
7142, 2025/10/15 08:54:55, 0, 0, 1, { }, {ok}
7162, 2025/10/17 06:26:48, 0, 32, 0, { }, {overridden}
7161, 2025/10/17 06:26:48, 0, 32, 1, { }, {overridden}
7163, 2025/10/17 06:32:05, 0, 0, 0, { }, {ok}
7164, 2025/10/17 06:32:06, 0, 0, 1, { }, {ok}
7165, 2025/10/17 15:21:20, 0, 2, 1, { }, {fault}
7166, 2025/10/17 15:21:24, 0, 0, 1, { }, {ok}
7167, 2025/10/18 01:50:03, 0, 32, 1, { }, {overridden}
7168, 2025/10/18 01:50:04, 0, 32, 0, { }, {overridden}
7181, 2025/10/18 08:37:29, 0, 0, 0, { }, {ok}
7182, 2025/10/18 08:37:29, 0, 0, 1, { }, {ok}
7183, 2025/10/18 19:14:33, 0, 32, 1, { }, {overridden}
7184, 2025/10/18 19:14:33, 0, 32, 0, { }, {overridden}
7201, 2025/10/19 07:20:21, 0, 0, 0, { }, {ok}
7202, 2025/10/19 07:20:22, 0, 0, 1, { }, {ok}
7203, 2025/10/19 18:22:38, 0, 32, 1, { }, {overridden}
7204, 2025/10/19 18:22:39, 0, 32, 0, { }, {overridden}
